car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,company
Skoda Rapid 1.5 TDI Style Plus,926174.0,91100,Diesel,Manual,2016,1498,5,Skoda
Tata Nexon 1.2 Revotron XM,873825.0,15601,Petrol,Manual,2018,1968,7,Tata
Volkswagen Polo 1.5 TDI Highline,664429.0,64300,Diesel,Manual,2015,796,5,Volkswagen
Honda City i VTEC CVT VX,1006711.0,89772,Petrol,Automatic,2016,1197,5,Honda
Mahindra KUV 100 mFALCON D75 K8 Dual Tone,515436.0,66078,Diesel,Manual,2017,814,5,Mahindra
Hyundai i20 Asta 1.2,583892.0,75317,Petrol,Manual,2014,1498,5,Hyundai
Skoda Fabia 1.2 MPI Elegance,238926.0,73263,Petrol,Manual,2011,2199,5,Skoda
Honda City i DTEC SV,597315.0,121816,Diesel,Manual,2014,1248,5,Honda
Volkswagen Tiguan 2.0 TDI Highline,2986577.0,104000,Diesel,Automatic,2017,999,5,Volkswagen
Maruti Alto 800 LXI,304697.0,45877,Petrol,Manual,2016,1461,5,Maruti
Maruti Swift VXI,663087.0,38922,Petrol,Manual,2018,1197,5,Maruti
Hyundai EON Era Plus,326174.0,51612,Petrol,Manual,2015,998,5,Hyundai
Volkswagen Vento 1.5 TDI Comfortline AT,633557.0,101695,Diesel,Automatic,2015,1197,5,Volkswagen
Hyundai Santa Fe 2WD AT,1412080.0,94786,Diesel,Automatic,2015,1186,5,Hyundai
Maruti Swift VDI BSIV,287248.0,230510,Diesel,Manual,2011,1582,5,Maruti
Nissan Magnite XV Premium,1139597.0,10905,Petrol,Manual,2021,1198,5,Nissan
Renault Scala Diesel RxL,398657.0,71336,Diesel,Manual,2014,1199,5,Renault
Maruti Swift VXI,781208.0,6356,Petrol,Manual,2021,1248,5,Maruti
Maruti Wagon R LXI BS IV,365100.0,77065,Petrol,Manual,2014,1197,5,Maruti
Hyundai i10 Sportz 1.2 AT,246979.0,54885,Petrol,Automatic,2009,1197,5,Hyundai
Hyundai Grand i10 1.2 CRDi Sportz Option,575838.0,82621,Diesel,Manual,2018,1591,5,Hyundai
Hyundai Creta 1.6 CRDi SX,1488590.0,46095,Diesel,Manual,2019,998,8,Hyundai
Honda Brio S MT,432214.0,45162,Petrol,Manual,2015,1956,6,Honda
Tata Tiago 1.2 Revotron XT,569127.0,26680,Petrol,Manual,2018,1498,5,Tata
Maruti Swift Vdi BSIII,204026.0,150112,Diesel,Manual,2009,1197,5,Maruti
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,684563.0,58386,Petrol,Manual,2019,998,5,Hyundai
Maruti Swift Dzire VXI,383892.0,75963,Petrol,Manual,2012,2494,5,Maruti
Hyundai Creta 1.6 SX Automatic,1695302.0,25099,Petrol,Automatic,2019,1198,5,Hyundai
Maruti Celerio VXI,416107.0,42101,Petrol,Manual,2015,1984,5,Maruti
Tata Harrier XZ Dual Tone,1461744.0,23129,Diesel,Manual,2021,998,5,Tata
Honda Amaze VX i-DTEC,637583.0,62000,Diesel,Manual,2015,1248,5,Honda
Maruti Swift Dzire VXI,563758.0,67715,Petrol,Manual,2015,1497,5,Maruti
Toyota Innova 2.5 GX (Diesel) 8 Seater,1020134.0,168292,Diesel,Manual,2015,1498,5,Toyota
Mahindra KUV 100 NXT G80 K2,442953.0,84825,Petrol,Manual,2018,999,5,Mahindra
Skoda Superb LK 2.0 TDI AT,2355704.0,140785,Diesel,Automatic,2017,1582,5,Skoda
Maruti Wagon R VXI BS IV,289932.0,28037,Petrol,Manual,2012,1956,5,Maruti
Maruti Swift VDI,383892.0,80789,Diesel,Manual,2012,998,5,Maruti
Hyundai Creta S,1731543.0,16968,Petrol,Manual,2020,1497,5,Hyundai
Maruti Swift Dzire AMT ZDI,797315.0,23338,Diesel,Automatic,2016,1498,5,Maruti
Ford Ecosport 1.5 DV5 MT Titanium,555704.0,88993,Diesel,Manual,2013,1199,5,Ford
Renault KWID 1.0 RXT Optional,503355.0,58342,Petrol,Manual,2018,1582,7,Renault
Hyundai Verna CRDi 1.6 AT SX Plus,1315436.0,57000,Diesel,Automatic,2018,1197,5,Hyundai
Tata Harrier XZ,1865771.0,66000,Diesel,Manual,2019,995,7,Tata
Maruti Celerio VXI AT,503355.0,58213,Petrol,Automatic,2014,1086,5,Maruti
Honda City 1.5 V MT,370469.0,129760,Petrol,Manual,2009,1396,5,Honda
Honda City i-DTEC ZX,1375838.0,48100,Diesel,Manual,2018,1498,5,Honda
Tata Tiago 1.2 Revotron XZ,515436.0,48554,Petrol,Manual,2016,1968,5,Tata
Hyundai Creta 1.6 CRDi SX Option,1420134.0,19787,Diesel,Manual,2017,2179,5,Hyundai
Hyundai Grand i10 Sportz,602684.0,39910,Petrol,Manual,2017,1462,5,Hyundai
Hyundai i10 Era,389261.0,89000,Petrol,Manual,2011,1248,7,Hyundai
Hyundai i20 Magna 1.4 CRDi (Diesel),456375.0,89201,Diesel,Manual,2013,1968,5,Hyundai
Honda Mobilio S i-DTEC,567785.0,130151,Diesel,Manual,2015,1298,5,Honda
Skoda Octavia Elegance 2.0 TDI AT,775838.0,179308,Diesel,Automatic,2013,1495,5,Skoda
Tata Hexa XT,1409395.0,58000,Diesel,Manual,2018,1461,5,Tata
Maruti Ciaz Alpha Automatic BSIV,1212080.0,24311,Petrol,Automatic,2019,2179,5,Maruti
Toyota Etios Liva G,451006.0,81899,Petrol,Manual,2014,814,7,Toyota
Maruti Vitara Brezza VDi Option,896644.0,45795,Diesel,Manual,2017,1248,8,Maruti
Skoda New Laura Ambiente 2.0 TDI CR MT,457718.0,95884,Diesel,Manual,2013,1248,5,Skoda
Maruti Swift 1.3 VXi,197315.0,89657,Petrol,Manual,2008,1199,6,Maruti
Hyundai Accent GLE,181208.0,116416,Petrol,Manual,2010,1197,5,Hyundai
Renault Duster 85PS Diesel RxL Optional,421476.0,90198,Diesel,Manual,2012,1498,5,Renault
Mahindra XUV500 W6 2WD,1037583.0,73230,Diesel,Manual,2016,2494,5,Mahindra
Hyundai EON Era,185234.0,134279,Petrol,Manual,2011,1956,5,Hyundai
Maruti Ciaz ZDi Plus SHVS,789261.0,64933,Diesel,Manual,2015,1451,5,Maruti
Maruti Ciaz VDi Plus SHVS,679194.0,81114,Diesel,Manual,2016,1198,5,Maruti
Honda Jazz 1.2 VX i VTEC,595973.0,60923,Petrol,Manual,2016,1248,5,Honda
Hyundai i20 Magna,295302.0,92573,Petrol,Manual,2010,1582,5,Hyundai
Honda Mobilio V i-DTEC,612080.0,65281,Diesel,Manual,2015,1197,8,Honda
Toyota Innova 2.5 VX (Diesel) 8 Seater,1150335.0,138448,Diesel,Manual,2015,1598,5,Toyota
Jeep Compass 2.0 Limited Option 4X4 Black,1688590.0,86513,Diesel,Manual,2018,1120,5,Jeep
MG Hector Plus Sharp Hybrid MT,2224161.0,18697,Petrol,Manual,2020,999,5,MG
Honda Brio S MT,493959.0,71735,Petrol,Manual,2016,1197,5,Honda
Maruti Vitara Brezza VDi,798657.0,72316,Diesel,Manual,2016,2494,7,Maruti
Hyundai Verna 1.6 CRDi SX,838926.0,87770,Diesel,Manual,2016,1248,5,Hyundai
Hyundai i20 Magna Plus BSIV,762416.0,25890,Petrol,Manual,2019,1598,5,Hyundai
Volkswagen Vento Petrol Comfortline,429530.0,81426,Petrol,Manual,2013,1591,5,Volkswagen
Hyundai Grand i10 CRDi Sportz,414765.0,107868,Diesel,Manual,2014,1199,5,Hyundai
Renault KWID 1.0 RXT,456375.0,23434,Petrol,Manual,2018,999,7,Renault
Maruti Baleno 1.2 Zeta,748993.0,21099,Petrol,Manual,2017,1582,5,Maruti
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,499328.0,196320,Diesel,Manual,2010,1248,5,Toyota
Tata Indica Aura 1.3 Quadrajet,189261.0,51650,Diesel,Manual,2009,1364,5,Tata
Volkswagen Vento 1.6 Highline,832214.0,44091,Petrol,Manual,2016,1956,5,Volkswagen
Hyundai Creta 1.6 VTVT SX Plus,1229530.0,33231,Petrol,Manual,2017,1248,5,Hyundai
Tata Altroz XM plus,906040.0,7027,Petrol,Manual,2021,1462,5,Tata
Renault Triber RXL,922147.0,5570,Petrol,Manual,2021,1248,5,Renault
Hyundai Creta 1.6 CRDi SX,1261744.0,72500,Diesel,Manual,2016,936,5,Hyundai
Maruti Swift VDI,383892.0,114638,Diesel,Manual,2012,998,5,Maruti
Toyota Etios GD SP,469798.0,72200,Diesel,Manual,2013,1373,5,Toyota
Jeep Compass 2.0 Longitude Option,1597315.0,61300,Diesel,Manual,2018,1199,5,Jeep
Maruti Ertiga VDI,554362.0,245456,Diesel,Manual,2013,1497,7,Maruti
Maruti Ciaz Delta,1139597.0,52200,Petrol,Manual,2019,999,5,Maruti
Maruti Ciaz ZDi Plus,791946.0,75000,Diesel,Manual,2015,1197,5,Maruti
Chevrolet Beat Diesel LT,214765.0,68669,Diesel,Manual,2011,1248,5,Chevrolet
Maruti Celerio ZXI,604026.0,57313,Petrol,Manual,2019,1086,5,Maruti
Maruti Ciaz VXi Plus,738255.0,549999,Petrol,Manual,2015,2494,5,Maruti
Honda City 1.5 S MT,503355.0,57407,Petrol,Manual,2011,1995,5,Honda
Datsun RediGO 1.0 S,302013.0,87537,Petrol,Manual,2017,799,5,Datsun
Maruti Swift Dzire VXI,583892.0,80176,Petrol,Manual,2013,1248,5,Maruti
Maruti Swift Dzire VDI,892617.0,62600,Diesel,Manual,2017,2143,5,Maruti
Hyundai Santro Xing GL,283221.0,66737,Petrol,Manual,2013,1497,5,Hyundai
Toyota Innova 2.5 V Diesel 7-seater,738255.0,124400,Diesel,Manual,2011,1198,7,Toyota
Hyundai i10 Sportz 1.2,256375.0,57480,Petrol,Manual,2010,814,5,Hyundai
BMW 3 Series 320d Luxury Line,1812080.0,99000,Diesel,Automatic,2015,1197,5,BMW
Renault KWID RXL,369127.0,47000,Petrol,Manual,2018,1197,5,Renault
Maruti Baleno 1.3 Sigma,738255.0,35000,Diesel,Manual,2018,1086,5,Maruti
Mercedes-Benz C-Class C 220 CDI BE COR,1308724.0,58000,Diesel,Automatic,2013,1248,5,Mercedes-Benz
Honda Amaze VX AT i-Vtech,637583.0,45000,Petrol,Automatic,2014,1998,5,Honda
Hyundai EON D Lite,255033.0,60000,Petrol,Manual,2012,999,5,Hyundai
Hyundai i20 Magna Optional 1.2,624161.0,23000,Petrol,Manual,2014,1199,5,Hyundai
Hyundai Grand i10 1.2 Kappa Era,617449.0,45000,Petrol,Manual,2019,2499,5,Hyundai
Hyundai i10 Magna 1.1L,436241.0,45000,Petrol,Manual,2014,2143,5,Hyundai
Maruti Ertiga VDI,704697.0,58000,Diesel,Manual,2013,1199,5,Maruti
Hyundai i20 1.2 Spotz,838926.0,48000,Petrol,Manual,2018,998,5,Hyundai
Skoda Kushaq 1.0 TSI Style 6 Airbags AT,2248322.0,16000,Petrol,Automatic,2022,1596,5,Skoda
Mercedes-Benz M-Class ML 250 CDI,3825503.0,38000,Diesel,Automatic,2015,1461,5,Mercedes-Benz
Chevrolet Cruze LTZ,469798.0,60000,Diesel,Manual,2012,1248,5,Chevrolet
Maruti Wagon R LXI Minor,174496.0,40000,Petrol,Manual,2009,796,5,Maruti
Maruti Ciaz VDi Plus SHVS,697986.0,100000,Diesel,Manual,2016,1493,4,Maruti
Nissan Kicks XV D BSIV,1557046.0,20000,Diesel,Manual,2020,796,5,Nissan
Maruti S-Presso VXI Plus 2019-2022,496644.0,60000,Petrol,Manual,2020,1197,7,Maruti
Maruti Swift Dzire VDI,771812.0,100000,Diesel,Manual,2015,998,5,Maruti
Volkswagen Polo Diesel Highline 1.2L,315436.0,100000,Diesel,Manual,2013,624,5,Volkswagen
Maruti Alto 800 LXI,241610.0,80000,Petrol,Manual,2013,1591,5,Maruti
Hyundai Verna SX Opt AT Diesel,2080536.0,32000,Diesel,Automatic,2021,998,7,Hyundai
Renault Duster 110PS Diesel RxL,563758.0,165000,Diesel,Manual,2014,1198,5,Renault
Maruti Swift Dzire VXI,604026.0,40000,Petrol,Manual,2015,998,8,Maruti
Maruti Celerio VXI CNG,765100.0,40000,Cng,Manual,2020,1461,5,Maruti
Hyundai Creta 1.6 Gamma SX Plus,975838.0,83775,Petrol,Manual,2015,1798,5,Hyundai
Maruti Celerio VXI AT,534228.0,6860,Petrol,Automatic,2017,1086,5,Maruti
Renault Lodgy Stepway 110PS RXZ 7S,612080.0,122759,Diesel,Manual,2015,2494,5,Renault
Volkswagen Polo Petrol Highline 1.2L,370469.0,39818,Petrol,Manual,2010,1497,5,Volkswagen
Maruti Wagon R LXI BS IV,225503.0,47635,Petrol,Manual,2010,999,5,Maruti
Renault Duster 110PS Diesel RxZ,479194.0,128383,Diesel,Manual,2013,1120,5,Renault
Tata Hexa XE,834899.0,294967,Diesel,Manual,2017,1582,5,Tata
Skoda Octavia 1.8 TSI AT L K,2640268.0,23377,Petrol,Automatic,2018,2967,5,Skoda
Hyundai i10 Era 1.1,209395.0,56691,Petrol,Manual,2008,1248,5,Hyundai
Toyota Innova 2.5 V Diesel 8-seater,681879.0,144256,Diesel,Manual,2011,1405,5,Toyota
Honda City i VTEC V,710067.0,78688,Petrol,Manual,2014,2179,5,Honda
Skoda Kushaq 1.0 TSI Style,2016107.0,8267,Petrol,Manual,2022,1496,5,Skoda
Hyundai Grand i10 CRDi Asta,528859.0,86857,Diesel,Manual,2016,1198,5,Hyundai
Hyundai Verna 1.6 CRDi SX,751677.0,110613,Diesel,Manual,2016,1197,5,Hyundai
Porsche Cayenne Diesel Platinum Edition,3585234.0,88277,Diesel,Automatic,2014,1198,5,Porsche
Maruti Baleno 1.3 Zeta,719463.0,91498,Diesel,Manual,2015,1197,5,Maruti
Tata Indica Terra 1.4 TDI,201342.0,40493,Diesel,Manual,2011,1461,5,Tata
Mahindra TUV 300 Plus P6 BSIV,535570.0,112299,Diesel,Manual,2018,1493,5,Mahindra
Ford Ecosport 1.5 Petrol Titanium,1189261.0,11988,Petrol,Manual,2020,1086,7,Ford
Datsun GO T BSIV,291275.0,71913,Petrol,Manual,2015,1197,7,Datsun
Maruti Swift Dzire VXI,589261.0,92720,Petrol,Manual,2016,998,7,Maruti
Volkswagen Polo 1.2 MPI Highline,493959.0,94167,Petrol,Manual,2014,1196,5,Volkswagen
Hyundai Grand i10 1.2 Kappa Magna BSIV,630872.0,35708,Petrol,Manual,2018,1248,5,Hyundai
Renault Duster 110PS Diesel RxZ,479194.0,123420,Diesel,Manual,2013,1197,5,Renault
Kia Seltos HTX Plus D,1335570.0,50135,Diesel,Manual,2020,2179,5,Kia
Hyundai i10 Era,261744.0,85876,Petrol,Manual,2011,1373,5,Hyundai
Hyundai Xcent 1.2 Kappa SX,691275.0,8620,Petrol,Manual,2017,2999,5,Hyundai
Maruti Wagon R LXI CNG,198657.0,116328,Cng,Manual,2010,998,5,Maruti
Maruti Eeco 5 Seater AC BSIV,422818.0,56321,Petrol,Manual,2016,1120,5,Maruti
Maruti Swift Dzire VDI,511409.0,160648,Diesel,Manual,2014,1086,5,Maruti
Hyundai Grand i10 Magna,433557.0,50726,Petrol,Manual,2014,998,5,Hyundai
Mahindra XUV500 W8 2WD,659060.0,127046,Diesel,Manual,2013,998,7,Mahindra
Maruti Ertiga VXI,591946.0,82158,Petrol,Manual,2015,1199,5,Maruti
Isuzu MU-X 2WD,2296644.0,64000,Diesel,Automatic,2018,998,5,Isuzu
Maruti Celerio VXI CNG,579865.0,74776,Cng,Manual,2020,1197,5,Maruti
Hyundai Grand i10 CRDi Magna,459060.0,171065,Diesel,Manual,2016,1582,5,Hyundai
Hyundai i10 Magna 1.1,280536.0,46400,Petrol,Manual,2010,1198,5,Hyundai
Maruti Celerio ZXI AT,487248.0,38156,Petrol,Automatic,2015,1493,5,Maruti
Maruti Wagon R VXI BS IV,428187.0,49915,Petrol,Manual,2015,1197,5,Maruti
Chevrolet Beat LT,366442.0,10768,Petrol,Manual,2015,1798,5,Chevrolet
Maruti Wagon R LXI BS IV,350335.0,69843,Petrol,Manual,2014,1197,5,Maruti
Maruti Baleno 1.2 Delta,681879.0,59176,Petrol,Manual,2017,1462,5,Maruti
Hyundai Verna 1.6 SX,495302.0,46962,Diesel,Manual,2011,1497,5,Hyundai
Honda Amaze VX i-Vtech,437583.0,125380,Petrol,Manual,2013,1197,7,Honda
Mahindra TUV 300 T8,742281.0,57616,Diesel,Manual,2016,814,5,Mahindra
Maruti Swift Dzire AMT VXI,759731.0,126686,Petrol,Automatic,2018,1197,5,Maruti
Toyota Corolla Altis VL AT,1018791.0,125981,Petrol,Automatic,2014,1197,5,Toyota
Hyundai i20 Sportz Petrol,338255.0,26786,Petrol,Manual,2010,1197,5,Hyundai
Maruti Ciaz Sigma,1036241.0,35135,Petrol,Manual,2020,998,5,Maruti
Honda City i VTEC CVT VX,869798.0,99163,Petrol,Automatic,2015,1497,5,Honda
Maruti Baleno 1.2 Delta,681879.0,48832,Petrol,Manual,2017,1199,5,Maruti
Hyundai EON Era Plus,343624.0,38678,Petrol,Manual,2016,1298,5,Hyundai
Maruti Swift Dzire ZXI AT,1061744.0,5427,Petrol,Automatic,2022,1197,5,Maruti
Toyota Etios Liva G,315436.0,67357,Petrol,Manual,2011,1198,5,Toyota
Hyundai i20 Magna,295302.0,81951,Petrol,Manual,2010,998,5,Hyundai
Maruti Wagon R LXI CNG,257718.0,70048,Cng,Manual,2012,1197,5,Maruti
Mahindra Marazzo M4,1001342.0,117512,Diesel,Manual,2018,1794,5,Mahindra
Chevrolet Beat PS,209395.0,113652,Petrol,Manual,2013,1248,5,Chevrolet
Maruti Swift Dzire VXi,246979.0,141719,Petrol,Manual,2010,1197,5,Maruti
Hyundai i10 Magna,330201.0,71708,Petrol,Manual,2012,1198,5,Hyundai
Nissan Micra XV,369127.0,45000,Petrol,Manual,2010,998,5,Nissan
Maruti Wagon R VXI BS IV,386577.0,60252,Petrol,Manual,2014,1995,5,Maruti
Hyundai Xcent 1.2 Kappa S Option,565100.0,40687,Petrol,Manual,2015,1248,5,Hyundai
Toyota Corolla Altis 1.8 VL AT,821476.0,25075,Petrol,Automatic,2013,1373,5,Toyota
Maruti Vitara Brezza VDi Option,846979.0,109863,Diesel,Manual,2017,998,5,Maruti
Hyundai Grand i10 1.2 Kappa Sportz BSIV,609395.0,74334,Petrol,Manual,2018,796,5,Hyundai
Volkswagen Polo Petrol Trendline 1.2L,369127.0,52186,Petrol,Manual,2012,1248,5,Volkswagen
Maruti Alto K10 LXI,185234.0,49977,Petrol,Manual,2010,1197,5,Maruti
BMW X3 xDrive20d,2348993.0,91000,Diesel,Automatic,2012,999,5,BMW
Maruti Ciaz VDi Plus SHVS,730201.0,124860,Diesel,Manual,2016,1461,5,Maruti
Maruti Ciaz 1.4 S,868456.0,42681,Petrol,Manual,2017,1086,5,Maruti
Maruti Celerio X ZXI BSIV,598657.0,22532,Petrol,Manual,2019,1086,5,Maruti
Toyota Etios GD SP,366442.0,212367,Diesel,Manual,2012,1799,4,Toyota
Maruti Alto 800 LXI,358389.0,73505,Petrol,Manual,2017,1197,5,Maruti
Maruti Swift VDI BSIV,562416.0,146256,Diesel,Manual,2016,1497,5,Maruti
Hyundai i20 1.2 Magna Opt,393288.0,33865,Petrol,Manual,2012,1248,5,Hyundai
Skoda Slavia 1.0 TSI Ambition AT,1738255.0,6090,Petrol,Automatic,2022,1197,5,Skoda
Renault Duster 85PS Diesel RxL Optional,648322.0,45691,Diesel,Manual,2014,1991,6,Renault
Hyundai Santro Sportz,680536.0,12471,Petrol,Manual,2021,1799,5,Hyundai
Hyundai i10 Sportz 1.1L,441610.0,56379,Petrol,Manual,2015,1199,5,Hyundai
Honda Civic 1.8 S MT,331543.0,98446,Petrol,Manual,2011,1364,5,Honda
Maruti Swift AMT ZXI,786577.0,55519,Petrol,Automatic,2018,1198,5,Maruti
Honda City GXi,233557.0,112886,Petrol,Manual,2008,1956,5,Honda
Maruti SX4 S Cross Zeta DDiS 200 SH,971812.0,79989,Diesel,Manual,2018,1497,5,Maruti
Hyundai Grand i10 AT Asta,704697.0,46000,Petrol,Automatic,2016,1197,5,Hyundai
Chevrolet Cruze LTZ AT,604026.0,84000,Diesel,Automatic,2012,1086,5,Chevrolet
Honda Civic 1.8 S MT,448322.0,45423,Petrol,Manual,2011,1451,5,Honda
Tata Nexon XM S,1186577.0,4531,Petrol,Manual,2022,1198,7,Tata
Toyota Etios GD SP,515436.0,165260,Diesel,Manual,2014,796,5,Toyota
Datsun GO T BSIV,385234.0,34729,Petrol,Manual,2017,1086,5,Datsun
MG Hector Plus Sharp Diesel MT,2053691.0,58493,Diesel,Manual,2020,1248,5,MG
Mahindra XUV300 W8 Option Dual Tone Diesel,1079194.0,40536,Diesel,Manual,2021,1197,5,Mahindra
Maruti Baleno Zeta,821476.0,57936,Petrol,Manual,2020,2179,5,Maruti
Hyundai i10 Magna 1.1L,276510.0,83061,Petrol,Manual,2012,1061,5,Hyundai
MG Hector Sharp DCT,2167785.0,31752,Petrol,Automatic,2019,998,5,MG
Volkswagen Polo Petrol Trendline 1.2L,302013.0,82770,Petrol,Manual,2011,1197,5,Volkswagen
Maruti Alto 800 LXI,252348.0,71596,Petrol,Manual,2015,1197,5,Maruti
Hyundai Santro Sportz AMT,730201.0,5273,Petrol,Automatic,2022,1086,5,Hyundai
Maruti Swift Dzire LDI,449664.0,72134,Diesel,Manual,2014,814,5,Maruti
Maruti Baleno 1.2 Zeta,766442.0,33835,Petrol,Manual,2018,1248,5,Maruti
Mahindra XUV500 W6 2WD,1177181.0,42355,Diesel,Manual,2017,1120,5,Mahindra
Maruti Celerio ZXI MT BSIV,618791.0,5246,Petrol,Manual,2019,799,5,Maruti
Maruti Swift Dzire ZXI 1.2,841610.0,7376,Petrol,Manual,2018,1998,5,Maruti
Maruti Swift VXI,663087.0,62195,Petrol,Manual,2018,3598,5,Maruti
Hyundai EON Era Plus,361073.0,56016,Petrol,Manual,2016,1197,5,Hyundai
Tata Manza Aura (ABS) Quadrajet,191946.0,103659,Diesel,Manual,2010,1197,5,Tata
Hyundai Grand i10 CRDi Magna,516778.0,73000,Diesel,Manual,2014,1248,5,Hyundai
Renault Duster 85PS Diesel RxL,604026.0,42900,Diesel,Manual,2014,1199,7,Renault
Datsun RediGO T Option,335570.0,84000,Petrol,Manual,2016,1197,5,Datsun
Chevrolet Cruze LTZ,657718.0,56000,Diesel,Manual,2013,1047,5,Chevrolet
Hyundai Creta 1.6 CRDi AT SX Plus,1275167.0,79000,Diesel,Automatic,2016,1197,5,Hyundai
Maruti Baleno 1.2 Delta,681879.0,59407,Petrol,Manual,2017,1498,5,Maruti
Maruti Swift Dzire 1.2 Vxi BSIV,334228.0,57756,Petrol,Manual,2010,1461,5,Maruti
Fiat Linea Emotion Pack (Diesel),222818.0,140148,Diesel,Manual,2010,1197,5,Fiat
Tata Altroz XM plus,918120.0,3730,Petrol,Manual,2021,998,5,Tata
Maruti Swift ZXI BSIV,488590.0,98890,Petrol,Manual,2015,2143,5,Maruti
Tata Tigor 1.05 Revotorq XZ Option,547651.0,134156,Diesel,Manual,2017,2143,7,Tata
Maruti Alto K10 VXI,414765.0,49446,Petrol,Manual,2017,796,5,Maruti
Maruti Swift Dzire 1.2 Lxi BSIV,256375.0,146510,Petrol,Manual,2011,1396,5,Maruti
Honda Mobilio S i-DTEC,527516.0,81355,Diesel,Manual,2014,998,5,Honda
Renault Duster 110PS Diesel RxL,469798.0,100298,Diesel,Manual,2013,1462,5,Renault
Maruti Swift Dzire ZXI Plus,918120.0,60892,Petrol,Manual,2018,2179,5,Maruti
Maruti Alto K10 VXI,361073.0,48603,Petrol,Manual,2015,1197,5,Maruti
Mercedes-Benz GLC Progressive 220d,4320805.0,95472,Diesel,Automatic,2018,1197,5,Mercedes-Benz
Mercedes-Benz E-Class E250 CDI Blue Efficiency,2382550.0,63000,Diesel,Automatic,2011,1197,5,Mercedes-Benz
Maruti Alto 800 LXI,436241.0,44000,Petrol,Manual,2016,1172,5,Maruti
Hyundai i20 1.4 CRDi Magna,523489.0,60000,Diesel,Manual,2012,998,5,Hyundai
Maruti Celerio LXI,347651.0,18674,Petrol,Manual,2014,1498,5,Maruti
Maruti Ciaz Alpha,1339597.0,11689,Petrol,Manual,2021,1197,5,Maruti
Mahindra Scorpio S11 BSIV,1424161.0,55187,Diesel,Manual,2017,1197,5,Mahindra
Maruti Baleno 1.2 Zeta,747651.0,59089,Petrol,Manual,2017,1197,5,Maruti
Hyundai i10 Sportz 1.2,242953.0,86517,Petrol,Manual,2010,1199,5,Hyundai
Hyundai Grand i10 Sportz,516778.0,19079,Petrol,Manual,2015,1197,5,Hyundai
Fiat Grande Punto 1.2 Emotion,236241.0,50502,Petrol,Manual,2010,1496,5,Fiat
Maruti Celerio ZXI MT BSIV,574496.0,33173,Petrol,Manual,2018,995,5,Maruti
Honda Amaze S i-DTEC,582550.0,88227,Diesel,Manual,2016,1497,7,Honda
Hyundai i20 Magna Optional 1.2,421476.0,73914,Petrol,Manual,2013,1197,7,Hyundai
Hyundai i20 Sportz Plus BSIV,865771.0,85906,Petrol,Manual,2019,793,5,Hyundai
Hyundai i20 Sportz Petrol,322147.0,82818,Petrol,Manual,2010,1197,5,Hyundai
Honda Amaze V CVT Petrol BSIV,967785.0,13102,Petrol,Automatic,2018,1197,5,Honda
Maruti Swift VXI,828187.0,18008,Petrol,Manual,2022,2179,5,Maruti
Ford Ecosport 1.5 Petrol Ambiente,995973.0,12011,Petrol,Manual,2020,2179,5,Ford
Honda City i VTEC CVT VX,936912.0,57445,Petrol,Automatic,2015,1197,7,Honda
Hyundai i20 Magna,370469.0,127936,Petrol,Manual,2013,1197,5,Hyundai
Maruti Celerio VDi,404026.0,77262,Diesel,Manual,2015,1199,5,Maruti
Hyundai i20 1.2 Asta,794630.0,52401,Petrol,Manual,2018,1197,5,Hyundai
Maruti Swift VXI,735570.0,44071,Petrol,Manual,2020,1197,5,Maruti
Mahindra XUV500 W8 2WD,800000.0,153231,Diesel,Manual,2014,1462,5,Mahindra
Mahindra XUV500 W6 2WD,834899.0,132131,Diesel,Manual,2015,1999,7,Mahindra
Honda City V MT,559731.0,70132,Petrol,Manual,2012,1248,5,Honda
Hyundai Grand i10 1.2 Kappa Sportz Option,656375.0,15321,Petrol,Manual,2017,1591,5,Hyundai
Maruti Ritz LXI,240268.0,74727,Petrol,Manual,2009,1498,5,Maruti
Tata Punch Creative DT,1056375.0,19959,Petrol,Manual,2021,1794,5,Tata
Hyundai i10 Sportz,327516.0,50596,Petrol,Manual,2011,2179,5,Hyundai
Maruti Baleno 1.2 Zeta,687248.0,56982,Petrol,Manual,2016,1248,5,Maruti
Maruti Ertiga LXI,794630.0,52932,Petrol,Manual,2019,998,5,Maruti
Mahindra XUV700 AX3 AT,1981208.0,8655,Petrol,Automatic,2021,1896,5,Mahindra
Maruti Ritz VDi,273825.0,127763,Diesel,Manual,2011,1461,5,Maruti
Hyundai Verna VTVT 1.6 SX,1151677.0,20033,Petrol,Manual,2019,1598,5,Hyundai
Volkswagen Polo 1.5 TDI Highline,598657.0,124908,Diesel,Manual,2016,1248,5,Volkswagen
Toyota Corolla H2,288590.0,60000,Petrol,Manual,2005,1298,5,Toyota
Mahindra XUV500 W10 2WD,1230872.0,140556,Diesel,Manual,2017,1497,5,Mahindra
Tata Bolt Quadrajet XE,367785.0,184618,Diesel,Manual,2016,998,5,Tata
Maruti Alto K10 VXI,324832.0,73600,Petrol,Manual,2014,1956,5,Maruti
Volkswagen Jetta 1.9 Highline TDI,436241.0,89000,Diesel,Automatic,2009,1248,5,Volkswagen
Skoda Rapid 1.6 TDI Elegance,551677.0,65000,Diesel,Manual,2011,1462,5,Skoda
